客服ID,玩家ID,玩家VIP等级,接收玩家消息时间,玩家消息内容,回复玩家消息时间,回复玩家内容,回复间隔
N3746,13070909,11,2016-05-24 15:42:47,哈哈。好经典,2016-05-24 15:46:00,#52太羡慕啦,3.216666666666667
N3746,13070909,11,2016-05-24 15:44:22,皮皮虾秦皇岛到我们这边。渤海湾一代有,2016-05-24 15:46:00,#52太羡慕啦,1.6333333333333333
N3746,13070909,11,2016-05-24 15:47:46,你没加我我微信啊#166,2016-05-24 15:56:44,梦梦加啦～,8.966666666666667
N3746,13070909,11,2016-05-24 16:00:13,#132,2016-05-24 16:00:44,难道没有消息吗#51哥哥是不是叫路,0.5166666666666667
N3746,13070909,11,2016-05-24 16:01:22,是呢,2016-05-24 16:02:27,是这样呢～看神马书那么入迷,1.0833333333333333
N3746,13070909,11,2016-05-24 16:02:11,我在看书。刚刚没看到#132,2016-05-24 16:02:27,是这样呢～看神马书那么入迷,0.26666666666666666
N3746,13070909,11,2016-05-25 16:13:20,下午好#118,2016-05-25 16:13:47,下午好呀,0.45
N3746,13070909,11,2016-05-25 16:14:36,没什么重要的事情。。就是打招呼#118,2016-05-25 16:16:16,#46哈哈，没事呀,1.6666666666666667
N3378,9849753,13,2016-05-24 18:23:52,哦哦,2016-05-24 18:29:50,#18,5.966666666666667
N3378,9849753,13,2016-05-24 18:35:12,我跟你说件事情,2016-05-24 18:38:28,额不建议大哥线下交易啊,3.2666666666666666
N3378,9849753,13,2016-05-24 18:36:05,这个游戏有出藏宝阁的计划么？,2016-05-24 18:38:28,额不建议大哥线下交易啊,2.3833333333333333
N3378,9849753,13,2016-05-24 18:36:16,我有个号想卖掉,2016-05-24 18:38:28,额不建议大哥线下交易啊,2.2
N3378,9849753,13,2016-05-24 18:36:34,但实在不想把我身份证给别人,2016-05-24 18:38:28,额不建议大哥线下交易啊,1.9
N3378,9849753,13,2016-05-25 12:10:03,你都括号休息中,2016-05-25 12:10:30,#17额改过来了,0.45
N3378,9849753,13,2016-05-25 12:10:37,#120#120#120,2016-05-25 12:11:48,#17,1.1833333333333333
N3378,9849753,13,2016-05-25 12:14:44,对了。花花说希望合区,2016-05-25 12:27:09,花花是谁,12.416666666666666
N3378,9849753,13,2016-05-25 12:14:54,我知道你能反馈的#134,2016-05-25 12:27:09,花花是谁,12.25
N3378,9849753,13,2016-05-25 12:31:02,花花就是这个号的主人#4#4#4,2016-05-25 12:31:44,#17那你咧,0.7
N3378,9849753,13,2016-05-25 12:31:05,花少,2016-05-25 12:31:44,#17那你咧,0.65
N3378,9849753,13,2016-05-25 12:32:04,你不认识。但我们之前聊天过,2016-05-25 12:32:36,你是之前那个女生？,0.5333333333333333
N3378,9849753,13,2016-05-25 12:32:46,对,2016-05-25 12:33:09,这样啊，早说嘛,0.38333333333333336
N3378,9849753,13,2016-05-25 12:33:17,灰机那边的客服说了帮我反馈数据联通,2016-05-25 12:33:26,我这么会不认识你呢,0.15
N3378,9849753,13,2016-05-25 12:33:25,你还记得？#120,2016-05-25 12:33:26,我这么会不认识你呢,0.016666666666666666
N3378,9849753,13,2016-05-25 12:33:31,我以为你忘了,2016-05-25 12:33:57,当然认识啊，我们经常么么哒的呢，你忘了吗,0.43333333333333335
N3378,9849753,13,2016-05-25 12:34:26,没忘#127#127#127,2016-05-25 12:34:32,数据互通后续应该会做考虑的呢，请放心哦,0.1
N3378,9849753,13,2016-05-25 12:34:32,么么哒#21#134,2016-05-25 12:34:32,数据互通后续应该会做考虑的呢，请放心哦,0.0
N3378,9849753,13,2016-05-25 12:34:37,嗯嗯,2016-05-25 12:34:41,么么哒#154#154#154,0.06666666666666667
N3378,9849753,13,2016-05-25 12:34:58,哪天你跟花花么么哒,2016-05-25 12:35:09,好久不见了呢，林风好想你啊,0.18333333333333332
N3378,9849753,13,2016-05-25 12:35:04,花花估计要疯了,2016-05-25 12:35:09,好久不见了呢，林风好想你啊,0.08333333333333333
N3378,9849753,13,2016-05-25 12:35:27,我也想你。基本上最近看你在线少,2016-05-25 12:38:35,我前几天休息呢。那岂不是见不到你了#15,3.1333333333333333
N3378,9849753,13,2016-05-25 12:35:37,没事儿。,2016-05-25 12:38:35,我前几天休息呢。那岂不是见不到你了#15,2.966666666666667
N3378,9849753,13,2016-05-25 12:35:51,之后花花应该会上的多。今天回国了,2016-05-25 12:38:35,我前几天休息呢。那岂不是见不到你了#15,2.7333333333333334
N3378,9849753,13,2016-05-25 12:39:02,见的到#120#120#120,2016-05-25 12:39:38,这样啊,0.6
N3378,9849753,13,2016-05-25 12:39:14,他个奇葩任务估计还是我来清,2016-05-25 12:39:38,这样啊,0.4
N3378,9849753,13,2016-05-25 12:40:51,#120#120,2016-05-25 12:42:26,下周哦,1.5833333333333333
N3378,9849753,13,2016-05-25 12:41:04,你们比赛改时间什么时候,2016-05-25 12:42:26,下周哦,1.3666666666666667
N3378,9849753,13,2016-05-25 12:43:22,嗯。正好他回国自己上,2016-05-25 12:53:12,好哒,9.833333333333334
N3378,9849753,13,2016-05-25 15:32:54,好的#134#134#134,2016-05-25 15:39:37,摸摸大,6.716666666666667
N3378,9849753,13,2016-05-25 15:42:03,#21#21#21,2016-05-25 15:44:28,变大了吗，嘿嘿,2.4166666666666665
N3378,9849753,13,2016-05-25 15:44:50,大,2016-05-25 15:47:46,多大呀,2.933333333333333
N3378,9849753,13,2016-05-25 15:48:12,我么,2016-05-25 15:49:50,哇塞要毕业了呢，棒棒哒,1.6333333333333333
N3378,9849753,13,2016-05-25 15:48:20,大四,2016-05-25 15:49:50,哇塞要毕业了呢，棒棒哒,1.5
N3378,9849753,13,2016-05-25 15:49:57,嗯嗯,2016-05-25 15:50:03,妹妹要不如成人社会了,0.1
N3378,9849753,13,2016-05-25 15:50:12,对呀,2016-05-25 15:51:15,这么厉害，什么工作呀,1.05
N3378,9849753,13,2016-05-25 15:50:18,工作都找好了,2016-05-25 15:51:15,这么厉害，什么工作呀,0.95
N3378,9849753,13,2016-05-25 15:52:02,财务#120#120#120,2016-05-25 15:53:35,#18妹妹加油哦，你可以哒,1.55
N3378,9849753,13,2016-05-25 15:52:05,很累,2016-05-25 15:53:35,#18妹妹加油哦，你可以哒,1.5
N3378,9849753,13,2016-05-25 15:52:12,7月份入职应该,2016-05-25 15:53:35,#18妹妹加油哦，你可以哒,1.3833333333333333
N3378,9849753,13,2016-05-25 15:54:11,嗯嗯,2016-05-25 18:17:36,调整一下哦，水陆战神荣誉雕像暂未放出，增加3转炼狱难度八卦降魔～,143.41666666666666
N3378,9849753,13,2016-05-25 19:45:03,好,2016-05-25 19:49:17,#23,4.233333333333333
N2631,12962729,10,2016-05-25 19:51:18,我帅嘛#119,未回复,未回复,未回复
G3681,11717546,13,2016-05-25 18:41:44,111,2016-05-25 18:48:09,测试服有【51活动】和个人PK【独步天下】#37全服3转炼狱难度进行迭代哟，还有大家最爱的“大话手游网页版”完善推出了～,6.416666666666667
N3746,21154741,10,2016-05-24 18:25:13,请问您知道11，12，13这三颗宝石镶嵌，需要人民币多少钱吗？,2016-05-24 18:32:36,梦梦帮你看了一下，11，12都是4级宝石，13是5级宝石，就是4级宝石*2=360rmb*2=720rmb，5级宝石=1080rmb,7.383333333333334
N3746,21154741,10,2016-05-24 18:45:47,嗯，我知道了，谢谢您,2016-05-24 18:47:10,#17不客气，梦梦先去培训啦～拜拜,1.3833333333333333
N3746,21154741,10,2016-05-24 18:47:18,拜,2016-05-24 18:48:46,#19拜拜,1.4666666666666666
N3746,5690117,10,2016-05-24 11:14:41,#7会不会思念终成眷属呢，我还是很期待这次你的休假,2016-05-24 11:16:15,#17梦梦已经回来了呀,1.5666666666666667
N3746,5690117,10,2016-05-24 11:16:39,#24#24,2016-05-24 11:18:38,#2嘿嘿,1.9833333333333334
N3746,5690117,10,2016-05-24 11:17:03,#117#117#117,2016-05-24 11:18:38,#2嘿嘿,1.5833333333333333
N3746,5690117,10,2016-05-24 14:39:57,我要反馈#14,2016-05-24 14:45:42,#17～信有什么建议呀,5.75
N3746,5690117,10,2016-05-24 14:40:06,梦梦#14,2016-05-24 14:45:42,#17～信有什么建议呀,5.6
N3746,5690117,10,2016-05-24 14:46:30,为什么大话佳人就有美女证，帅哥证就没有#14,2016-05-24 14:47:44,#17就是希望有帅哥标识对吗,1.2333333333333334
N3746,5690117,10,2016-05-24 14:46:59,歧视帅哥#14,2016-05-24 14:47:44,#17就是希望有帅哥标识对吗,0.75
N3746,5690117,10,2016-05-24 14:49:52,#14但是就像是会开车，但是没有驾照。希望道理的#14,2016-05-24 14:51:13,#17梦梦明白了，我帮哥哥反馈吧,1.35
N3746,5690117,10,2016-05-24 14:52:18,#17真棒,2016-05-24 14:52:39,#17嘿嘿,0.35
N3746,5690117,10,2016-05-24 14:53:05,#17#17,2016-05-24 14:55:16,#43,2.183333333333333
G3681,1166266,10,2016-05-25 18:48:37,1,2016-05-25 18:51:13,测试服有【51活动】和个人PK【独步天下】#37全服3转炼狱难度进行迭代哟，还有大家最爱的“大话手游网页版”完善推出了～,2.6
N3339,281532,13,2016-05-25 19:11:36,每天好心值能获得多少,2016-05-25 19:13:51,每天1000哦～,2.25
N3339,281532,13,2016-05-25 19:14:10,100还是1000,2016-05-25 19:17:44,1000,3.566666666666667
N2631,10734525,10,2016-05-25 19:00:51,你不是满级么#132,2016-05-25 19:09:27,不是#162昨天还被带5环来着#132,8.6
N1834,1723540,10,2016-05-24 14:45:18,说我非法交易呢#24,2016-05-24 14:53:24,帮您看了下，交易神羽，想了解一下是什么属性呢,8.1
N1834,1723540,10,2016-05-24 14:54:13,我目前用不到   才卖的#24  头一次遇到这情况#24,2016-05-24 14:57:06,因为同事那边会参考平均市场成交的价格，装备属性，炼化等等作为盘点，最近市场的价格没有那么贵哦#47,2.8833333333333333
N1834,1723540,10,2016-05-24 14:54:41,还非法交易#35,2016-05-24 14:57:06,因为同事那边会参考平均市场成交的价格，装备属性，炼化等等作为盘点，最近市场的价格没有那么贵哦#47,2.4166666666666665
N1834,1723540,10,2016-05-24 14:57:15,那高级装备还有摆1E多的  交易怎么不算非法,2016-05-24 14:58:09,这个我们会参考属性跟炼化属性作为判断呢，你能跟我说是什么基础属性跟炼化属性吗,0.9
N1834,1723540,10,2016-05-24 14:58:43,遗忘魅惑珍品  怎么 了,2016-05-24 15:14:52,因为玩家交易的金钱跟价值不符，远超与市场价格，那么买家剩余的金钱可能以保证金的形式返还，只要在一段时间内不进行非正常交易。就可以领取回去,16.15
N1834,1723540,10,2016-05-24 14:59:31,规矩全都你们定的    玩家的钱说没就 没了     给一句 非法交易就完事克,2016-05-24 15:14:52,因为玩家交易的金钱跟价值不符，远超与市场价格，那么买家剩余的金钱可能以保证金的形式返还，只要在一段时间内不进行非正常交易。就可以领取回去,15.35
N1834,1723540,10,2016-05-24 15:05:59,很简单的终极摆100E人家喜欢点   你能说人家非法#55,2016-05-24 15:14:52,因为玩家交易的金钱跟价值不符，远超与市场价格，那么买家剩余的金钱可能以保证金的形式返还，只要在一段时间内不进行非正常交易。就可以领取回去,8.883333333333333
N1834,1723540,10,2016-05-24 15:06:58,还我钱#4,2016-05-24 15:14:52,因为玩家交易的金钱跟价值不符，远超与市场价格，那么买家剩余的金钱可能以保证金的形式返还，只要在一段时间内不进行非正常交易。就可以领取回去,7.9
N1834,1723540,10,2016-05-24 15:08:34,说话,2016-05-24 15:14:52,因为玩家交易的金钱跟价值不符，远超与市场价格，那么买家剩余的金钱可能以保证金的形式返还，只要在一段时间内不进行非正常交易。就可以领取回去,6.3
N1834,1723540,10,2016-05-24 15:08:48,告诉我什么是保证金#24,2016-05-24 15:14:52,因为玩家交易的金钱跟价值不符，远超与市场价格，那么买家剩余的金钱可能以保证金的形式返还，只要在一段时间内不进行非正常交易。就可以领取回去,6.066666666666666
N1834,1723540,10,2016-05-24 15:10:24,还我钱#24,2016-05-24 15:14:52,因为玩家交易的金钱跟价值不符，远超与市场价格，那么买家剩余的金钱可能以保证金的形式返还，只要在一段时间内不进行非正常交易。就可以领取回去,4.466666666666667
N1834,1723540,10,2016-05-24 15:16:12,头一次遇到这种情况#24   以后知道就是了   那 我的保证金在哪里显示#32,2016-05-24 15:22:04,如果是有收到保证金的的话，在交易记录里面可以查看到,5.866666666666666
N1834,1723540,10,2016-05-24 15:23:57,这边没有显示#14,2016-05-24 15:30:37,你是卖家，我们已经返还了市场价格的金钱给你了哦,6.666666666666667
N1834,1723540,10,2016-05-24 15:26:26,能让我体验一下  什么是传说中的保证金,2016-05-24 15:30:37,你是卖家，我们已经返还了市场价格的金钱给你了哦,4.183333333333334
N1834,1723540,10,2016-05-24 15:37:06,那 我 的保证金呢,2016-05-24 15:39:51,我们已经返还了市场的价格给您，对您来说是没有任何损失的呢,2.75
N1834,1723540,10,2016-05-24 15:37:25,你们扣的钱就这样 完事了#55,2016-05-24 15:39:51,我们已经返还了市场的价格给您，对您来说是没有任何损失的呢,2.433333333333333
N1834,1723540,10,2016-05-24 15:41:19,我就感觉她至这个钱     试问一下    终极摆100E有人点   你们觉得 非法 不,2016-05-24 15:45:09,这个我们要看物品的珍惜性，买卖双关系等等作为判断哦，如果最近市场上的平均成交价格都在几十E，突然有人摆到100E，您看是不是有异常呢,3.8333333333333335
N1834,1723540,10,2016-05-24 15:44:18,这跟买加是不是我朋友没关系吧#24,2016-05-24 15:45:09,这个我们要看物品的珍惜性，买卖双关系等等作为判断哦，如果最近市场上的平均成交价格都在几十E，突然有人摆到100E，您看是不是有异常呢,0.85
N1834,1723540,10,2016-05-24 15:47:23,这问题是我该问你的吧#24    前几天终极化无  30左右   现在70  你们觉得就正常 了,2016-05-24 16:03:15,化无的话，每个区的价格都是有价无市，价格浮动肯定是正常呢，我们不会说物品价格一高就去没收交易。而且会根据最近成交的情况，作为判断呢,15.866666666666667
N1834,1723540,10,2016-05-24 16:16:16,你可以区改行当律师了#1,2016-05-24 16:21:51,您看之前您的那么多交易，我们帮您审核通过，有时候还经常帮您提前呢,5.583333333333333
N1834,1723540,10,2016-05-24 16:24:05,帮的我现在都不充钱投资了#1,2016-05-24 16:28:14,投入您可以根据自己的情况来考虑呢，交易的问题会找同事那边查看下，看看能不能剩余的金钱尝试返还给买家呢,4.15
N1834,1723540,10,2016-05-24 16:42:38,问题是我摆摊3400W呀  怎么到手 就1100W   钱呢#24,2016-05-24 16:48:20,我们参考下了服务器的平均成交价格，炼化等等多方面判断，目前这个市场价格在1000W左右呢,5.7
N1834,1723540,10,2016-05-24 16:53:53,我是玩家  我感觉值3400  没有玩家购买我放仓库珍藏，有玩家买你们收费用就是了#24   这到成了你们说它值多少钱#55,2016-05-24 17:08:35,我们这边也会参考下市场最近成交的价格作为判断呢#37,14.7
N1834,1723540,10,2016-05-24 16:55:03,你们也特么太霸道了#24,2016-05-24 17:08:35,我们这边也会参考下市场最近成交的价格作为判断呢#37,13.533333333333333
N3701,16731091,10,2016-05-25 18:49:54,22222222,2016-05-25 18:55:41,3转炼狱难度八卦降魔迭代更新咯#18大话西游手游网页版亲爱哒这几天感觉如何#157,5.783333333333333
N3701,16731091,10,2016-05-25 18:58:08,感觉不找个老婆快要玩不下去了#121,2016-05-25 19:00:10,#18那就努力呀,2.033333333333333
N3701,16731091,10,2016-05-25 19:00:52,你帮我介绍个#17,2016-05-25 19:02:35,#40游戏里有那么多佳人呀,1.7166666666666666
N3701,16731091,10,2016-05-25 19:03:54,不知道从哪里下手啊关键,2016-05-25 19:05:29,#44一开始做朋友呀，慢慢就熟悉啦,1.5833333333333333
N0417,2182105,10,2016-05-25 14:34:02,破服务器连掉两天,2016-05-25 14:48:09,咱们大话第一次举办的活动 貌似遇到了小挫折  技术小哥也是在马不停蹄的完善哟～希望到时候能看到你的帅气的英姿～,14.116666666666667
N0417,2182105,10,2016-05-25 14:34:32,能不能让他们好好弄,2016-05-25 14:48:09,咱们大话第一次举办的活动 貌似遇到了小挫折  技术小哥也是在马不停蹄的完善哟～希望到时候能看到你的帅气的英姿～,13.616666666666667
N0417,2182105,10,2016-05-25 14:50:07,连续两天都这样,2016-05-25 14:53:11,嗯嗯 ～期待下周的顺利展开哟～先把实力收一收 到时候展示给大家瞧瞧～,3.066666666666667
N1852,8604634,10,2016-05-24 13:23:51,#24,2016-05-24 13:23:52,暖暖下班了哈，明天会回来呢#58，有事情直接留言给暖暖就好了哦～,0.016666666666666666
N1852,8604634,10,2016-05-24 13:37:36,你好#24,2016-05-24 13:43:02,#56怎么啦～感觉好惊讶的样子,5.433333333333334
N1852,8604634,10,2016-05-24 13:43:14,没怎么#17,2016-05-24 13:45:43,#151恩呢,2.4833333333333334
